codigo_boya,nombre_boya,tipo_boya,fecha,Hs_media_diaria_m,Hs_maxima_diaria_m,observaciones_diarias
1103,Bilbao costera,Costera,2005-05-19,0.62,0.78,24
1103,Bilbao costera,Costera,2005-05-20,0.93,1.33,23
1103,Bilbao costera,Costera,2005-05-21,1.2,1.45,24
1103,Bilbao costera,Costera,2005-05-22,1.64,2.12,24
1103,Bilbao costera,Costera,2005-05-23,1.6,2.0,24
1103,Bilbao costera,Costera,2005-05-24,1.23,1.45,24
1103,Bilbao costera,Costera,2005-05-25,1.3,1.78,24
1103,Bilbao costera,Costera,2005-05-26,0.82,1.16,24
1103,Bilbao costera,Costera,2005-05-27,0.81,1.39,23
1103,Bilbao costera,Costera,2005-05-28,0.93,1.06,23
1103,Bilbao costera,Costera,2005-05-29,1.05,1.27,24
1103,Bilbao costera,Costera,2005-05-30,0.92,1.18,24
1103,Bilbao costera,Costera,2005-05-31,0.65,0.75,24
1103,Bilbao costera,Costera,2005-06-01,0.6,0.66,23
1103,Bilbao costera,Costera,2005-06-02,0.67,0.87,23
1103,Bilbao costera,Costera,2005-06-03,0.94,1.23,23
1103,Bilbao costera,Costera,2005-06-04,1.08,1.18,24
1103,Bilbao costera,Costera,2005-06-05,1.12,1.37,24
1103,Bilbao costera,Costera,2005-06-06,0.85,1.06,24
1103,Bilbao costera,Costera,2005-06-07,0.74,0.87,24
1103,Bilbao costera,Costera,2005-06-08,1.08,1.23,24
1103,Bilbao costera,Costera,2005-06-09,1.08,1.27,24
1103,Bilbao costera,Costera,2005-06-10,0.91,1.2,24
1103,Bilbao costera,Costera,2005-06-11,0.83,0.97,24
1103,Bilbao costera,Costera,2005-06-12,0.75,0.89,24
1103,Bilbao costera,Costera,2005-06-13,0.67,0.84,23
1103,Bilbao costera,Costera,2005-06-14,0.75,0.95,24
1103,Bilbao costera,Costera,2005-06-15,0.4,0.67,24
1103,Bilbao costera,Costera,2005-06-16,0.64,0.97,24
1103,Bilbao costera,Costera,2005-06-17,0.87,1.02,24
1103,Bilbao costera,Costera,2005-06-18,0.78,1.09,23
1103,Bilbao costera,Costera,2005-06-19,0.78,1.15,24
1103,Bilbao costera,Costera,2005-06-20,0.69,0.96,23
1103,Bilbao costera,Costera,2005-06-21,0.83,0.98,24
1103,Bilbao costera,Costera,2005-06-22,0.77,0.98,24
1103,Bilbao costera,Costera,2005-06-23,0.63,0.76,24
1103,Bilbao costera,Costera,2005-06-24,0.89,1.09,24
1103,Bilbao costera,Costera,2005-06-25,0.72,0.89,24
1103,Bilbao costera,Costera,2005-06-26,0.72,0.85,24
1103,Bilbao costera,Costera,2005-06-27,0.69,0.87,22
1103,Bilbao costera,Costera,2005-06-28,0.64,0.73,24
1103,Bilbao costera,Costera,2005-06-29,0.79,1.47,24
1103,Bilbao costera,Costera,2005-06-30,0.94,1.29,24
1103,Bilbao costera,Costera,2005-07-01,1.33,1.53,24
1103,Bilbao costera,Costera,2005-07-02,1.42,1.55,24
1103,Bilbao costera,Costera,2005-07-03,1.27,1.44,24
1103,Bilbao costera,Costera,2005-07-04,1.82,2.3,24
1103,Bilbao costera,Costera,2005-07-05,1.72,2.24,24
1103,Bilbao costera,Costera,2005-07-06,1.83,2.22,24
1103,Bilbao costera,Costera,2005-07-07,1.79,2.32,24
1103,Bilbao costera,Costera,2005-07-08,1.26,1.47,24
1103,Bilbao costera,Costera,2005-07-09,0.98,1.23,24
1103,Bilbao costera,Costera,2005-07-10,0.8,0.97,23
1103,Bilbao costera,Costera,2005-07-11,0.72,0.94,24
1103,Bilbao costera,Costera,2005-07-12,0.67,0.84,23
1103,Bilbao costera,Costera,2005-07-13,0.58,0.67,23
1103,Bilbao costera,Costera,2005-07-14,0.71,1.18,24
1103,Bilbao costera,Costera,2005-07-15,0.83,0.98,24
1103,Bilbao costera,Costera,2005-07-16,0.56,0.64,24
1103,Bilbao costera,Costera,2005-07-17,0.85,1.01,24
1103,Bilbao costera,Costera,2005-07-18,0.92,0.98,7
1103,Bilbao costera,Costera,2005-07-19,,,0
1103,Bilbao costera,Costera,2005-07-20,1.54,2.1,15
1103,Bilbao costera,Costera,2005-07-21,1.1,1.43,24
1103,Bilbao costera,Costera,2005-07-22,0.9,1.2,24
1103,Bilbao costera,Costera,2005-07-23,0.68,0.74,24
1103,Bilbao costera,Costera,2005-07-24,0.81,1.32,24
1103,Bilbao costera,Costera,2005-07-25,1.54,1.78,24
1103,Bilbao costera,Costera,2005-07-26,0.8,1.24,24
1103,Bilbao costera,Costera,2005-07-27,0.72,1.06,22
1103,Bilbao costera,Costera,2005-07-28,0.67,0.91,24
1103,Bilbao costera,Costera,2005-07-29,1.0,1.33,21
1103,Bilbao costera,Costera,2005-07-30,0.89,1.18,24
1103,Bilbao costera,Costera,2005-07-31,0.73,0.93,24
1103,Bilbao costera,Costera,2005-08-01,0.78,0.86,24
1103,Bilbao costera,Costera,2005-08-02,0.55,0.7,24
1103,Bilbao costera,Costera,2005-08-03,0.45,0.51,24
1103,Bilbao costera,Costera,2005-08-04,0.75,1.14,23
1103,Bilbao costera,Costera,2005-08-05,1.3,1.55,24
1103,Bilbao costera,Costera,2005-08-06,0.97,1.15,24
1103,Bilbao costera,Costera,2005-08-07,0.73,0.82,24
1103,Bilbao costera,Costera,2005-08-08,0.98,1.49,24
1103,Bilbao costera,Costera,2005-08-09,1.31,1.53,24
1103,Bilbao costera,Costera,2005-08-10,1.07,1.24,24
1103,Bilbao costera,Costera,2005-08-11,1.14,1.29,24
1103,Bilbao costera,Costera,2005-08-12,0.67,0.86,24
1103,Bilbao costera,Costera,2005-08-13,0.7,0.81,24
1103,Bilbao costera,Costera,2005-08-14,0.59,0.79,24
1103,Bilbao costera,Costera,2005-08-15,0.9,1.03,24
1103,Bilbao costera,Costera,2005-08-16,1.14,1.56,24
1103,Bilbao costera,Costera,2005-08-17,0.82,1.0,24
1103,Bilbao costera,Costera,2005-08-18,0.84,1.05,23
1103,Bilbao costera,Costera,2005-08-19,1.36,1.94,24
1103,Bilbao costera,Costera,2005-08-20,2.31,2.78,24
1103,Bilbao costera,Costera,2005-08-21,1.73,2.44,24
1103,Bilbao costera,Costera,2005-08-22,1.07,1.26,24
1103,Bilbao costera,Costera,2005-08-23,1.42,1.95,24
1103,Bilbao costera,Costera,2005-08-24,1.55,1.81,24
1103,Bilbao costera,Costera,2005-08-25,1.95,2.39,23
1103,Bilbao costera,Costera,2005-08-26,1.85,2.11,24
1103,Bilbao costera,Costera,2005-08-27,1.45,1.8,24
1103,Bilbao costera,Costera,2005-08-28,1.06,1.4,24
1103,Bilbao costera,Costera,2005-08-29,0.85,1.06,24
1103,Bilbao costera,Costera,2005-08-30,0.84,1.28,24
1103,Bilbao costera,Costera,2005-08-31,1.09,1.21,24
1103,Bilbao costera,Costera,2005-09-01,1.09,1.26,24
1103,Bilbao costera,Costera,2005-09-02,0.9,1.22,24
1103,Bilbao costera,Costera,2005-09-03,0.89,1.06,23
1103,Bilbao costera,Costera,2005-09-04,0.62,0.82,24
1103,Bilbao costera,Costera,2005-09-05,0.98,1.72,24
1103,Bilbao costera,Costera,2005-09-06,1.6,1.97,24
1103,Bilbao costera,Costera,2005-09-07,1.06,1.45,24
1103,Bilbao costera,Costera,2005-09-08,0.79,1.01,22
1103,Bilbao costera,Costera,2005-09-09,0.74,0.92,24
1103,Bilbao costera,Costera,2005-09-10,1.7,2.47,24
1103,Bilbao costera,Costera,2005-09-11,2.03,2.56,24
1103,Bilbao costera,Costera,2005-09-12,1.13,1.46,24
1103,Bilbao costera,Costera,2005-09-13,0.72,0.83,24
1103,Bilbao costera,Costera,2005-09-14,0.78,1.06,24
1103,Bilbao costera,Costera,2005-09-15,0.85,1.03,24
1103,Bilbao costera,Costera,2005-09-16,0.93,1.42,24
1103,Bilbao costera,Costera,2005-09-17,2.54,3.28,24
1103,Bilbao costera,Costera,2005-09-18,1.46,2.1,24
1103,Bilbao costera,Costera,2005-09-19,0.65,0.92,24
1103,Bilbao costera,Costera,2005-09-20,0.55,0.72,24
1103,Bilbao costera,Costera,2005-09-21,0.73,0.87,24
1103,Bilbao costera,Costera,2005-09-22,0.78,0.92,24
1103,Bilbao costera,Costera,2005-09-23,0.79,0.98,24
1103,Bilbao costera,Costera,2005-09-24,1.31,2.08,24
1103,Bilbao costera,Costera,2005-09-25,1.41,1.73,24
1103,Bilbao costera,Costera,2005-09-26,1.48,1.85,24
1103,Bilbao costera,Costera,2005-09-27,1.36,2.38,24
1103,Bilbao costera,Costera,2005-09-28,2.57,3.12,24
1103,Bilbao costera,Costera,2005-09-29,2.0,2.52,24
1103,Bilbao costera,Costera,2005-09-30,1.62,2.13,24
1103,Bilbao costera,Costera,2005-10-01,1.78,3.05,24
1103,Bilbao costera,Costera,2005-10-02,3.52,4.33,24
1103,Bilbao costera,Costera,2005-10-03,2.1,3.04,24
1103,Bilbao costera,Costera,2005-10-04,1.04,1.25,24
1103,Bilbao costera,Costera,2005-10-05,0.74,0.92,24
1103,Bilbao costera,Costera,2005-10-06,0.53,0.71,24
1103,Bilbao costera,Costera,2005-10-07,0.5,0.66,24
1103,Bilbao costera,Costera,2005-10-08,0.52,0.84,24
1103,Bilbao costera,Costera,2005-10-09,1.83,2.65,24
1103,Bilbao costera,Costera,2005-10-10,2.01,2.81,24
1103,Bilbao costera,Costera,2005-10-11,1.38,1.72,24
1103,Bilbao costera,Costera,2005-10-12,1.4,1.82,24
1103,Bilbao costera,Costera,2005-10-13,1.88,2.33,24
1103,Bilbao costera,Costera,2005-10-14,1.31,1.96,24
1103,Bilbao costera,Costera,2005-10-15,0.87,1.22,23
1103,Bilbao costera,Costera,2005-10-16,0.88,1.14,24
1103,Bilbao costera,Costera,2005-10-17,0.6,0.72,24
1103,Bilbao costera,Costera,2005-10-18,1.01,1.44,24
1103,Bilbao costera,Costera,2005-10-19,0.93,1.11,24
1103,Bilbao costera,Costera,2005-10-20,0.85,0.95,24
1103,Bilbao costera,Costera,2005-10-21,0.83,0.98,24
1103,Bilbao costera,Costera,2005-10-22,1.23,1.59,24
1103,Bilbao costera,Costera,2005-10-23,1.15,1.61,23
1103,Bilbao costera,Costera,2005-10-24,0.75,0.87,24
1103,Bilbao costera,Costera,2005-10-25,1.05,1.21,24
1103,Bilbao costera,Costera,2005-10-26,1.1,1.61,24
1103,Bilbao costera,Costera,2005-10-27,0.72,1.02,24
1103,Bilbao costera,Costera,2005-10-28,0.67,0.91,23
1103,Bilbao costera,Costera,2005-10-29,0.78,1.14,24
1103,Bilbao costera,Costera,2005-10-30,0.69,1.08,24
1103,Bilbao costera,Costera,2005-10-31,1.38,1.81,24
1103,Bilbao costera,Costera,2005-11-01,1.3,1.45,24
1103,Bilbao costera,Costera,2005-11-02,1.23,1.53,24
1103,Bilbao costera,Costera,2005-11-03,1.58,2.19,24
1103,Bilbao costera,Costera,2005-11-04,1.77,2.26,24
1103,Bilbao costera,Costera,2005-11-05,1.64,1.96,24
1103,Bilbao costera,Costera,2005-11-06,1.36,2.19,24
1103,Bilbao costera,Costera,2005-11-07,2.7,3.59,24
1103,Bilbao costera,Costera,2005-11-08,2.3,3.0,24
1103,Bilbao costera,Costera,2005-11-09,2.92,3.49,24
1103,Bilbao costera,Costera,2005-11-10,2.22,2.58,24
1103,Bilbao costera,Costera,2005-11-11,1.95,2.33,24
1103,Bilbao costera,Costera,2005-11-12,2.53,3.66,24
1103,Bilbao costera,Costera,2005-11-13,3.46,3.97,24
1103,Bilbao costera,Costera,2005-11-14,2.63,3.33,24
1103,Bilbao costera,Costera,2005-11-15,1.82,2.11,24
1103,Bilbao costera,Costera,2005-11-16,1.76,2.17,24
1103,Bilbao costera,Costera,2005-11-17,1.48,2.11,24
1103,Bilbao costera,Costera,2005-11-18,0.95,1.17,24
1103,Bilbao costera,Costera,2005-11-19,1.35,1.46,24
1103,Bilbao costera,Costera,2005-11-20,0.9,1.22,19
1103,Bilbao costera,Costera,2005-11-21,0.91,1.16,24
1103,Bilbao costera,Costera,2005-11-22,1.57,1.8,24
1103,Bilbao costera,Costera,2005-11-23,1.56,1.84,24
1103,Bilbao costera,Costera,2005-11-24,1.54,1.99,24
1103,Bilbao costera,Costera,2005-11-25,2.87,3.54,24
1103,Bilbao costera,Costera,2005-11-26,3.42,4.09,24
1103,Bilbao costera,Costera,2005-11-27,2.36,2.85,24
1103,Bilbao costera,Costera,2005-11-28,1.45,1.88,24
1103,Bilbao costera,Costera,2005-11-29,2.08,2.75,24
1103,Bilbao costera,Costera,2005-11-30,1.86,2.18,23
1103,Bilbao costera,Costera,2005-12-01,1.05,1.67,23
1103,Bilbao costera,Costera,2005-12-02,2.16,4.19,24
1103,Bilbao costera,Costera,2005-12-03,3.46,3.85,24
1103,Bilbao costera,Costera,2005-12-04,3.16,3.69,24
1103,Bilbao costera,Costera,2005-12-05,2.76,3.51,24
1103,Bilbao costera,Costera,2005-12-06,2.26,2.87,24
1103,Bilbao costera,Costera,2005-12-07,1.4,1.79,24
1103,Bilbao costera,Costera,2005-12-08,1.59,2.16,24
1103,Bilbao costera,Costera,2005-12-09,1.84,2.27,23
1103,Bilbao costera,Costera,2005-12-10,1.8,2.13,24
1103,Bilbao costera,Costera,2005-12-11,1.32,1.64,24
1103,Bilbao costera,Costera,2005-12-12,1.66,2.0,22
1103,Bilbao costera,Costera,2005-12-13,1.65,1.82,23
1103,Bilbao costera,Costera,2005-12-14,1.74,2.16,24
1103,Bilbao costera,Costera,2005-12-15,1.28,1.72,24
1103,Bilbao costera,Costera,2005-12-16,1.01,1.16,9
1103,Bilbao costera,Costera,2005-12-17,,,0
1103,Bilbao costera,Costera,2005-12-18,,,0
1103,Bilbao costera,Costera,2005-12-19,,,0
1103,Bilbao costera,Costera,2005-12-20,,,0
1103,Bilbao costera,Costera,2005-12-21,,,0
1103,Bilbao costera,Costera,2005-12-22,,,0
1103,Bilbao costera,Costera,2005-12-23,,,0
1103,Bilbao costera,Costera,2005-12-24,,,0
1103,Bilbao costera,Costera,2005-12-25,,,0
1103,Bilbao costera,Costera,2005-12-26,,,0
1103,Bilbao costera,Costera,2005-12-27,,,0
1103,Bilbao costera,Costera,2005-12-28,,,0
1103,Bilbao costera,Costera,2005-12-29,,,0
1103,Bilbao costera,Costera,2005-12-30,,,0
1103,Bilbao costera,Costera,2005-12-31,,,0
1103,Bilbao costera,Costera,2006-01-01,,,0
1103,Bilbao costera,Costera,2006-01-02,,,0
1103,Bilbao costera,Costera,2006-01-03,,,0
1103,Bilbao costera,Costera,2006-01-04,,,0
1103,Bilbao costera,Costera,2006-01-05,,,0
1103,Bilbao costera,Costera,2006-01-06,,,0
1103,Bilbao costera,Costera,2006-01-07,,,0
1103,Bilbao costera,Costera,2006-01-08,,,0
1103,Bilbao costera,Costera,2006-01-09,,,0
1103,Bilbao costera,Costera,2006-01-10,1.21,1.48,14
1103,Bilbao costera,Costera,2006-01-11,0.97,1.3,13
1103,Bilbao costera,Costera,2006-01-12,,,0
1103,Bilbao costera,Costera,2006-01-13,,,0
1103,Bilbao costera,Costera,2006-01-14,,,0
1103,Bilbao costera,Costera,2006-01-15,,,0
1103,Bilbao costera,Costera,2006-01-16,,,0
1103,Bilbao costera,Costera,2006-01-17,,,0
1103,Bilbao costera,Costera,2006-01-18,,,0
1103,Bilbao costera,Costera,2006-01-19,,,0
1103,Bilbao costera,Costera,2006-01-20,,,0
1103,Bilbao costera,Costera,2006-01-21,,,0
1103,Bilbao costera,Costera,2006-01-22,,,0
1103,Bilbao costera,Costera,2006-01-23,,,0
1103,Bilbao costera,Costera,2006-01-24,,,0
1103,Bilbao costera,Costera,2006-01-25,,,0
1103,Bilbao costera,Costera,2006-01-26,1.59,1.81,14
1103,Bilbao costera,Costera,2006-01-27,1.82,2.11,24
1103,Bilbao costera,Costera,2006-01-28,1.13,1.61,24
1103,Bilbao costera,Costera,2006-01-29,0.8,0.93,24
1103,Bilbao costera,Costera,2006-01-30,0.84,1.01,24
1103,Bilbao costera,Costera,2006-01-31,0.77,0.97,24
1103,Bilbao costera,Costera,2006-02-01,0.71,0.91,24
1103,Bilbao costera,Costera,2006-02-02,0.66,0.87,24
1103,Bilbao costera,Costera,2006-02-03,0.76,1.13,23
1103,Bilbao costera,Costera,2006-02-04,1.47,1.63,24
1103,Bilbao costera,Costera,2006-02-05,1.3,1.43,24
1103,Bilbao costera,Costera,2006-02-06,1.13,1.39,24
1103,Bilbao costera,Costera,2006-02-07,0.74,0.9,24
1103,Bilbao costera,Costera,2006-02-08,0.51,0.69,24
1103,Bilbao costera,Costera,2006-02-09,0.61,0.82,24
1103,Bilbao costera,Costera,2006-02-10,0.72,0.93,24
1103,Bilbao costera,Costera,2006-02-11,0.67,0.79,24
1103,Bilbao costera,Costera,2006-02-12,0.6,0.67,24
1103,Bilbao costera,Costera,2006-02-13,0.82,1.76,24
1103,Bilbao costera,Costera,2006-02-14,2.07,2.54,24
1103,Bilbao costera,Costera,2006-02-15,2.18,2.59,24
1103,Bilbao costera,Costera,2006-02-16,3.22,4.53,24
1103,Bilbao costera,Costera,2006-02-17,4.29,4.96,24
1103,Bilbao costera,Costera,2006-02-18,3.24,3.92,24
1103,Bilbao costera,Costera,2006-02-19,3.06,4.26,24
1103,Bilbao costera,Costera,2006-02-20,2.61,3.05,24
1103,Bilbao costera,Costera,2006-02-21,3.23,4.14,24
1103,Bilbao costera,Costera,2006-02-22,1.56,2.39,24
1103,Bilbao costera,Costera,2006-02-23,0.97,1.13,24
1103,Bilbao costera,Costera,2006-02-24,1.0,1.38,24
1103,Bilbao costera,Costera,2006-02-25,0.85,1.12,24
1103,Bilbao costera,Costera,2006-02-26,1.53,3.01,24
1103,Bilbao costera,Costera,2006-02-27,2.0,2.7,24
1103,Bilbao costera,Costera,2006-02-28,0.84,1.14,23
1103,Bilbao costera,Costera,2006-03-01,1.32,1.7,24
1103,Bilbao costera,Costera,2006-03-02,1.64,2.02,24
1103,Bilbao costera,Costera,2006-03-03,2.53,3.23,24
1103,Bilbao costera,Costera,2006-03-04,2.01,2.87,24
1103,Bilbao costera,Costera,2006-03-05,3.09,5.28,24
1103,Bilbao costera,Costera,2006-03-06,1.89,2.24,24
1103,Bilbao costera,Costera,2006-03-07,1.43,2.16,24
1103,Bilbao costera,Costera,2006-03-08,2.0,2.67,24
1103,Bilbao costera,Costera,2006-03-09,2.85,3.13,24
1103,Bilbao costera,Costera,2006-03-10,3.37,4.53,24
1103,Bilbao costera,Costera,2006-03-11,3.32,4.91,24
1103,Bilbao costera,Costera,2006-03-12,1.86,2.57,24
1103,Bilbao costera,Costera,2006-03-13,1.32,1.52,24
1103,Bilbao costera,Costera,2006-03-14,1.38,1.57,24
1103,Bilbao costera,Costera,2006-03-15,0.96,1.16,24
1103,Bilbao costera,Costera,2006-03-16,0.97,1.21,24
1103,Bilbao costera,Costera,2006-03-17,1.22,1.38,24
1103,Bilbao costera,Costera,2006-03-18,0.95,1.22,24
1103,Bilbao costera,Costera,2006-03-19,0.58,0.81,23
1103,Bilbao costera,Costera,2006-03-20,0.33,0.54,24
1103,Bilbao costera,Costera,2006-03-21,0.3,0.41,24
1103,Bilbao costera,Costera,2006-03-22,0.9,1.37,24
1103,Bilbao costera,Costera,2006-03-23,0.7,0.93,23
1103,Bilbao costera,Costera,2006-03-24,0.57,1.23,24
1103,Bilbao costera,Costera,2006-03-25,0.8,0.99,24
1103,Bilbao costera,Costera,2006-03-26,0.74,0.92,24
1103,Bilbao costera,Costera,2006-03-27,0.92,1.21,24
1103,Bilbao costera,Costera,2006-03-28,1.65,2.1,24
1103,Bilbao costera,Costera,2006-03-29,1.68,2.06,24
1103,Bilbao costera,Costera,2006-03-30,1.3,1.58,24
1103,Bilbao costera,Costera,2006-03-31,1.26,1.35,24
1103,Bilbao costera,Costera,2006-04-01,1.32,1.47,24
1103,Bilbao costera,Costera,2006-04-02,1.37,1.78,24
1103,Bilbao costera,Costera,2006-04-03,1.61,1.98,24
1103,Bilbao costera,Costera,2006-04-04,1.2,1.42,23
1103,Bilbao costera,Costera,2006-04-05,1.41,1.8,24
1103,Bilbao costera,Costera,2006-04-06,1.22,1.53,24
1103,Bilbao costera,Costera,2006-04-07,0.69,0.89,24
1103,Bilbao costera,Costera,2006-04-08,0.8,1.14,22
1103,Bilbao costera,Costera,2006-04-09,1.22,1.82,24
1103,Bilbao costera,Costera,2006-04-10,1.69,2.02,24
1103,Bilbao costera,Costera,2006-04-11,1.16,1.57,24
1103,Bilbao costera,Costera,2006-04-12,0.93,1.64,24
1103,Bilbao costera,Costera,2006-04-13,1.78,2.15,24
1103,Bilbao costera,Costera,2006-04-14,1.66,2.17,24
1103,Bilbao costera,Costera,2006-04-15,1.3,1.66,24
1103,Bilbao costera,Costera,2006-04-16,1.16,1.26,24
1103,Bilbao costera,Costera,2006-04-17,1.09,1.26,24
1103,Bilbao costera,Costera,2006-04-18,1.07,1.31,24
1103,Bilbao costera,Costera,2006-04-19,0.89,1.04,24
1103,Bilbao costera,Costera,2006-04-20,0.7,1.02,23
1103,Bilbao costera,Costera,2006-04-21,0.73,1.02,24
1103,Bilbao costera,Costera,2006-04-22,1.41,1.84,24
1103,Bilbao costera,Costera,2006-04-23,1.01,1.32,24
1103,Bilbao costera,Costera,2006-04-24,0.96,1.26,24
1103,Bilbao costera,Costera,2006-04-25,1.22,1.56,24
1103,Bilbao costera,Costera,2006-04-26,1.77,2.82,24
1103,Bilbao costera,Costera,2006-04-27,2.28,2.74,24
1103,Bilbao costera,Costera,2006-04-28,1.75,2.24,24
1103,Bilbao costera,Costera,2006-04-29,1.26,1.4,23
1103,Bilbao costera,Costera,2006-04-30,0.89,1.41,23
1103,Bilbao costera,Costera,2006-05-01,0.48,0.58,24
1103,Bilbao costera,Costera,2006-05-02,0.75,1.11,24
1103,Bilbao costera,Costera,2006-05-03,1.45,1.79,24
1103,Bilbao costera,Costera,2006-05-04,1.65,1.98,23
1103,Bilbao costera,Costera,2006-05-05,1.59,1.76,24
1103,Bilbao costera,Costera,2006-05-06,1.3,1.58,24
1103,Bilbao costera,Costera,2006-05-07,1.46,1.86,24
1103,Bilbao costera,Costera,2006-05-08,1.87,2.26,24
1103,Bilbao costera,Costera,2006-05-09,1.1,1.46,24
1103,Bilbao costera,Costera,2006-05-10,0.95,1.12,24
1103,Bilbao costera,Costera,2006-05-11,0.78,1.02,24
1103,Bilbao costera,Costera,2006-05-12,0.49,0.6,24
1103,Bilbao costera,Costera,2006-05-13,0.39,0.44,24
1103,Bilbao costera,Costera,2006-05-14,0.51,0.93,24
1103,Bilbao costera,Costera,2006-05-15,0.45,0.78,24
1103,Bilbao costera,Costera,2006-05-16,0.46,0.69,24
1103,Bilbao costera,Costera,2006-05-17,0.35,0.57,24
1103,Bilbao costera,Costera,2006-05-18,0.76,0.97,23
1103,Bilbao costera,Costera,2006-05-19,2.23,3.19,24
1103,Bilbao costera,Costera,2006-05-20,2.45,3.2,24
1103,Bilbao costera,Costera,2006-05-21,2.06,3.26,23
1103,Bilbao costera,Costera,2006-05-22,2.19,3.1,24
1103,Bilbao costera,Costera,2006-05-23,1.65,2.25,24
1103,Bilbao costera,Costera,2006-05-24,0.89,1.32,24
1103,Bilbao costera,Costera,2006-05-25,1.04,1.44,24
1103,Bilbao costera,Costera,2006-05-26,1.06,1.26,24
1103,Bilbao costera,Costera,2006-05-27,0.88,1.11,23
1103,Bilbao costera,Costera,2006-05-28,0.98,1.09,24
1103,Bilbao costera,Costera,2006-05-29,1.01,1.21,24
1103,Bilbao costera,Costera,2006-05-30,1.25,1.46,23
1103,Bilbao costera,Costera,2006-05-31,1.34,1.68,24
1103,Bilbao costera,Costera,2006-06-01,1.17,1.84,24
1103,Bilbao costera,Costera,2006-06-02,0.84,1.11,24
1103,Bilbao costera,Costera,2006-06-03,0.69,0.89,23
1103,Bilbao costera,Costera,2006-06-04,0.63,0.84,24
1103,Bilbao costera,Costera,2006-06-05,0.52,0.71,24
1103,Bilbao costera,Costera,2006-06-06,0.68,0.81,23
1103,Bilbao costera,Costera,2006-06-07,0.85,0.99,23
1103,Bilbao costera,Costera,2006-06-08,1.01,1.19,23
1103,Bilbao costera,Costera,2006-06-09,0.57,0.77,24
1103,Bilbao costera,Costera,2006-06-10,0.45,0.83,24
1103,Bilbao costera,Costera,2006-06-11,0.54,0.79,22
1103,Bilbao costera,Costera,2006-06-12,1.02,1.17,24
1103,Bilbao costera,Costera,2006-06-13,1.21,1.57,24
1103,Bilbao costera,Costera,2006-06-14,1.16,1.29,24
1103,Bilbao costera,Costera,2006-06-15,1.25,1.44,24
1103,Bilbao costera,Costera,2006-06-16,0.84,1.2,24
1103,Bilbao costera,Costera,2006-06-17,0.52,0.65,24
1103,Bilbao costera,Costera,2006-06-18,0.56,0.64,24
1103,Bilbao costera,Costera,2006-06-19,0.65,0.81,24
1103,Bilbao costera,Costera,2006-06-20,1.21,1.51,24
1103,Bilbao costera,Costera,2006-06-21,1.03,1.32,24
1103,Bilbao costera,Costera,2006-06-22,1.5,1.95,24
1103,Bilbao costera,Costera,2006-06-23,1.42,2.02,24
1103,Bilbao costera,Costera,2006-06-24,0.98,1.21,24
1103,Bilbao costera,Costera,2006-06-25,0.92,1.09,23
1103,Bilbao costera,Costera,2006-06-26,0.76,0.88,23
1103,Bilbao costera,Costera,2006-06-27,0.65,0.78,23
1103,Bilbao costera,Costera,2006-06-28,0.65,0.82,24
1103,Bilbao costera,Costera,2006-06-29,0.58,0.7,23
1103,Bilbao costera,Costera,2006-06-30,0.67,0.87,23
1103,Bilbao costera,Costera,2006-07-01,1.03,1.37,24
1103,Bilbao costera,Costera,2006-07-02,1.15,1.35,24
1103,Bilbao costera,Costera,2006-07-03,0.94,1.11,24
1103,Bilbao costera,Costera,2006-07-04,0.65,0.78,24
1103,Bilbao costera,Costera,2006-07-05,0.92,1.43,24
1103,Bilbao costera,Costera,2006-07-06,1.34,1.62,24
1103,Bilbao costera,Costera,2006-07-07,0.83,1.14,24
1103,Bilbao costera,Costera,2006-07-08,0.86,0.98,24
1103,Bilbao costera,Costera,2006-07-09,0.78,1.11,24
1103,Bilbao costera,Costera,2006-07-10,1.26,1.45,24
1103,Bilbao costera,Costera,2006-07-11,1.11,1.26,24
1103,Bilbao costera,Costera,2006-07-12,1.35,1.61,24
1103,Bilbao costera,Costera,2006-07-13,1.32,1.49,24
1103,Bilbao costera,Costera,2006-07-14,1.68,1.94,24
1103,Bilbao costera,Costera,2006-07-15,1.17,1.55,24
1103,Bilbao costera,Costera,2006-07-16,0.6,0.93,24
1103,Bilbao costera,Costera,2006-07-17,0.46,0.58,24
1103,Bilbao costera,Costera,2006-07-18,0.68,0.93,24
1103,Bilbao costera,Costera,2006-07-19,0.63,0.75,24
1103,Bilbao costera,Costera,2006-07-20,0.6,0.66,7
1103,Bilbao costera,Costera,2006-07-21,,,0
1103,Bilbao costera,Costera,2006-07-22,,,0
1103,Bilbao costera,Costera,2006-07-23,,,0
1103,Bilbao costera,Costera,2006-07-24,,,0
1103,Bilbao costera,Costera,2006-07-25,,,0
1103,Bilbao costera,Costera,2006-07-26,0.48,0.56,14
1103,Bilbao costera,Costera,2006-07-27,0.66,1.28,14
1103,Bilbao costera,Costera,2006-07-28,0.85,1.03,15
1103,Bilbao costera,Costera,2006-07-29,1.27,2.13,20
1103,Bilbao costera,Costera,2006-07-30,1.43,1.84,18
1103,Bilbao costera,Costera,2006-07-31,1.41,1.57,21
1103,Bilbao costera,Costera,2006-08-01,1.99,2.48,15
1103,Bilbao costera,Costera,2006-08-02,1.7,2.04,16
1103,Bilbao costera,Costera,2006-08-03,1.57,2.0,10
1103,Bilbao costera,Costera,2006-08-04,1.05,1.33,15
